112	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/3148/location-Hunter-Great_Lakes-Booral
113	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12254/location-Hunter-Newcastle-Broadmeadow
114	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11717/location-Hunter-Great_Lakes-Bulahdelah
115	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5982/location-Hunter-Great_Lakes-Bulahdelah
116	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14751/location-Hunter-Lake_Macquarie-Cardiff
117	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5440/location-Hunter-Lake_Macquarie-Carey_Bay
118	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12878/location-Hunter-Lake_Macquarie-Caves_Beach
119	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6184/location-Hunter-Cessnock-Cessnock
120	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12676/location-Hunter-Lake_Macquarie-Charlestown
121	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13859/location-Hunter-Lake_Macquarie-Charlestown
122	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12129/location-Hunter-Dungog-Clarence_Town
123	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/3713/location-Hunter-Lake_Macquarie-Coal_Point
124	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6047/location-Hunter-Lake_Macquarie-Coal_Point
125	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/3745/location-Hunter-Great_Lakes-Coolongolook
126	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4224/location-Hunter-Great_Lakes-Coolongolook
127	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6332/location-Hunter-Great_Lakes-Coolongolook
128	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5263/location-Hunter-Great_Lakes-Coomba_Park
129	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5275/location-Hunter-Lake_Macquarie-Cooranbong
130	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4304/location-Hunter-Port_Stephens-Corlette
131	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5161/location-Hunter-Port_Stephens-Corlette
132	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6310/location-Hunter-Port_Stephens-Corlette
133	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12733/location-Hunter-Muswellbrook-Denman
134	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/3883/location-Hunter-Lake_Macquarie-Dora_Creek
135	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/12975/location-Hunter-Maitland-East_Maitland
136	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13750/location-Hunter-Newcastle-Elermore_Vale
137	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4044/location-Hunter-Lake_Macquarie-Floraville
138	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14588/location-Hunter-Great_Lakes-Forster
139	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14787/location-Hunter-Great_Lakes-Forster
140	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4043/location-Hunter-Great_Lakes-Forster
141	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4296/location-Hunter-Great_Lakes-Forster
142	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4463/location-Hunter-Great_Lakes-Forster
143	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5034/location-Hunter-Great_Lakes-Forster
144	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5051/location-Hunter-Great_Lakes-Forster
145	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5523/location-Hunter-Great_Lakes-Forster
146	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5930/location-Hunter-Great_Lakes-Forster
147	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11727/location-Hunter-Great_Lakes-Forster_Keys
148	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13962/location-Hunter-Great_Lakes-Forster_Keys
149	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4464/location-Hunter-Lake_Macquarie-Glendale
150	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/11662/location-Hunter-Gloucester-Gloucester
151	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13438/location-Hunter-Gloucester-Gloucester
152	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/14724/location-Hunter-Gloucester-Gloucester
153	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4447/location-Hunter-Gloucester-Gloucester
154	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/13249/location-Hunter-Great_Lakes-Green_Point
155	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/6062/location-Hunter-Cessnock-Greta
156	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/4852/location-Hunter-Merriwa-Gungal
157	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/5873/location-Hunter-Newcastle-Hamilton_North
158	New South Wales	Hunter	http://www.noagentproperty.com.au/private-real-estate/search/sell/NSW/for_sale/all_property/3829/location-Hunter-Great_Lakes-Hawks_Nest
