Mobile Name	url	url	wallpapers	ringtones	size
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4412/nokia/nokia-5250/	http://www.zedge.net/wallpapers/4412/nokia-5250-wallpapers/	http://www.zedge.net/themes/4412/nokia-5250-themes/	104 x 49 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4210/nokia/nokia-x6-8gb/	http://www.zedge.net/wallpapers/4210/nokia-x6-8gb-wallpapers/	http://www.zedge.net/themes/4210/nokia-x6-8gb-themes/	111 x 51 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4209/nokia/nokia-x5-01/	http://www.zedge.net/wallpapers/4209/nokia-x5-01-wallpapers/	http://www.zedge.net/themes/4209/nokia-x5-01-themes/	74 x 66 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4165/nokia/nokia-c1-00/	http://www.zedge.net/wallpapers/4165/nokia-c1-00-wallpapers/	http://www.zedge.net/themes/4165/nokia-c1-00-themes/	107 x 45 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4164/nokia/nokia-c1-01/	http://www.zedge.net/wallpapers/4164/nokia-c1-01-wallpapers/	http://www.zedge.net/themes/4164/nokia-c1-01-themes/	108 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4163/nokia/nokia-c1-02/	http://www.zedge.net/wallpapers/4163/nokia-c1-02-wallpapers/	http://www.zedge.net/themes/4163/nokia-c1-02-themes/	108 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4162/nokia/nokia-c2-00/	http://www.zedge.net/wallpapers/4162/nokia-c2-00-wallpapers/	http://www.zedge.net/themes/4162/nokia-c2-00-themes/	108 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4145/nokia/nokia-e73-mode/	http://www.zedge.net/wallpapers/4145/nokia-e73-mode-wallpapers/	http://www.zedge.net/themes/4145/nokia-e73-mode-themes/	113 x 58 x 10 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4092/nokia/nokia-5233/	http://www.zedge.net/wallpapers/4092/nokia-5233-wallpapers/	http://www.zedge.net/themes/4092/nokia-5233-themes/	11 x 51 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4088/nokia/nokia-x2/	http://www.zedge.net/wallpapers/4088/nokia-x2-wallpapers/	http://www.zedge.net/themes/4088/nokia-x2-themes/	111 x 47 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4082/nokia/nokia-n8/	http://www.zedge.net/wallpapers/4082/nokia-n8-wallpapers/	http://www.zedge.net/themes/4082/nokia-n8-themes/	113 x 59 x 12 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4081/nokia/nokia-x5-td-scdma/	http://www.zedge.net/wallpapers/4081/nokia-x5-td-scdma-wallpapers/	http://www.zedge.net/themes/4081/nokia-x5-td-scdma-themes/	113 x 49 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4080/nokia/nokia-c5-td-scdma/	http://www.zedge.net/wallpapers/4080/nokia-c5-td-scdma-wallpapers/	http://www.zedge.net/themes/4080/nokia-c5-td-scdma-themes/	112 x 48 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-4051/nokia/nokia-c3/	http://www.zedge.net/wallpapers/4051/nokia-c3-wallpapers/	http://www.zedge.net/themes/4051/nokia-c3-themes/	115 x 58 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3997/nokia/nokia-c6/	http://www.zedge.net/wallpapers/3997/nokia-c6-wallpapers/	http://www.zedge.net/themes/3997/nokia-c6-themes/	113 x 53 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3996/nokia/nokia-5230-nuron/	http://www.zedge.net/wallpapers/3996/nokia-5230-nuron-wallpapers/	http://www.zedge.net/themes/3996/nokia-5230-nuron-themes/	11 x 52 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3975/nokia/nokia-c5/	http://www.zedge.net/wallpapers/3975/nokia-c5-wallpapers/	http://www.zedge.net/themes/3975/nokia-c5-themes/	112 x 46 x 12 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3968/nokia/nokia-e73/	http://www.zedge.net/wallpapers/3968/nokia-e73-wallpapers/	http://www.zedge.net/themes/3968/nokia-e73-themes/	113 x 58 x 10 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3876/nokia/nokia-6303i-classic/	http://www.zedge.net/wallpapers/3876/nokia-6303i-classic-wallpapers/	http://www.zedge.net/themes/3876/nokia-6303i-classic-themes/	108 x 46 x 11 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3827/nokia/nokia-x6-16gb/	http://www.zedge.net/wallpapers/3827/nokia-x6-16gb-wallpapers/	http://www.zedge.net/themes/3827/nokia-x6-16gb-themes/	111 x 51 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3723/nokia/nokia-5235-comes-with-music/	http://www.zedge.net/wallpapers/3723/nokia-5235-comes-with-music-wallpapers/	http://www.zedge.net/themes/3723/nokia-5235-comes-with-music-themes/	111 x 51 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3718/nokia/nokia-2710-navigation-edition/	http://www.zedge.net/wallpapers/3718/nokia-2710-navigation-edition-wallpapers/	http://www.zedge.net/themes/3718/nokia-2710-navigation-edition-themes/	111 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3691/nokia/nokia-5132-xpressmusic/	http://www.zedge.net/wallpapers/3691/nokia-5132-xpressmusic-wallpapers/	http://www.zedge.net/themes/3691/nokia-5132-xpressmusic-themes/	107 x 46 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3679/nokia/nokia-7230/	http://www.zedge.net/wallpapers/3679/nokia-7230-wallpapers/	http://www.zedge.net/themes/3679/nokia-7230-themes/	98 x 48 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3678/nokia/nokia-6700-slide/	http://www.zedge.net/wallpapers/3678/nokia-6700-slide-wallpapers/	http://www.zedge.net/themes/3678/nokia-6700-slide-themes/	95 x 46 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3658/nokia/nokia-5330-mobile-tv-edition/	http://www.zedge.net/wallpapers/3658/nokia-5330-mobile-tv-edition-wallpapers/	http://www.zedge.net/themes/3658/nokia-5330-mobile-tv-edition-themes/	101 x 48 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3639/nokia/nokia-3711/	http://www.zedge.net/wallpapers/3639/nokia-3711-wallpapers/	http://www.zedge.net/themes/3639/nokia-3711-themes/	89 x 47 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3598/nokia/nokia-2690/	http://www.zedge.net/wallpapers/3598/nokia-2690-wallpapers/	http://www.zedge.net/themes/3598/nokia-2690-themes/	107 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3597/nokia/nokia-2220/	http://www.zedge.net/wallpapers/3597/nokia-2220-wallpapers/	http://www.zedge.net/themes/3597/nokia-2220-themes/	97 x 47 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3596/nokia/nokia-1800/	http://www.zedge.net/wallpapers/3596/nokia-1800-wallpapers/	http://www.zedge.net/ringtones/3596/nokia-1800-ringtones/	107 x 45 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3595/nokia/nokia-1616/	http://www.zedge.net/wallpapers/3595/nokia-1616-wallpapers/	http://www.zedge.net/ringtones/3595/nokia-1616-ringtones/	107 x 45 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3594/nokia/nokia-1280/	http://www.zedge.net/wallpapers/3594/nokia-1280-wallpapers/	http://www.zedge.net/ringtones/3594/nokia-1280-ringtones/	107 x 45 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3583/nokia/nokia-6788/	http://www.zedge.net/wallpapers/3583/nokia-6788-wallpapers/	http://www.zedge.net/themes/3583/nokia-6788-themes/	105 x 54 x 18 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3510/nokia/nokia-2705-shade/	http://www.zedge.net/wallpapers/3510/nokia-2705-shade-wallpapers/	http://www.zedge.net/ringtones/3510/nokia-2705-shade-ringtones/	84 x 43 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3502/nokia/nokia-6350/	http://www.zedge.net/wallpapers/3502/nokia-6350-wallpapers/	http://www.zedge.net/themes/3502/nokia-6350-themes/	93 x 47 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3479/nokia/nokia-2320-classic/	http://www.zedge.net/wallpapers/3479/nokia-2320-classic-wallpapers/	http://www.zedge.net/themes/3479/nokia-2320-classic-themes/	107 x 46 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3475/nokia/nokia-7705-twist/	http://www.zedge.net/wallpapers/3475/nokia-7705-twist-wallpapers/	http://www.zedge.net/ringtones/3475/nokia-7705-twist-ringtones/	69 x 69 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3447/nokia/nokia-mural-6750/	http://www.zedge.net/wallpapers/3447/nokia-mural-6750-wallpapers/	http://www.zedge.net/themes/3447/nokia-mural-6750-themes/	97 x 47 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3442/nokia/nokia-x6/	http://www.zedge.net/wallpapers/3442/nokia-x6-wallpapers/	http://www.zedge.net/themes/3442/nokia-x6-themes/	111 x 51 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3441/nokia/nokia-x3/	http://www.zedge.net/wallpapers/3441/nokia-x3-wallpapers/	http://www.zedge.net/themes/3441/nokia-x3-themes/	96 x 49 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3440/nokia/nokia-n97-mini/	http://www.zedge.net/wallpapers/3440/nokia-n97-mini-wallpapers/	http://www.zedge.net/themes/3440/nokia-n97-mini-themes/	113 x 52 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3439/nokia/nokia-n900/	http://www.zedge.net/wallpapers/3439/nokia-n900-wallpapers/	http://www.zedge.net/ringtones/3439/nokia-n900-ringtones/	110 x 59 x 18 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3438/nokia/nokia-3208c/	http://www.zedge.net/wallpapers/3438/nokia-3208c-wallpapers/	http://www.zedge.net/themes/3438/nokia-3208c-themes/	108 x 48 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3414/nokia/nokia-5800-navigation-edition/	http://www.zedge.net/wallpapers/3414/nokia-5800-navigation-edition-wallpapers/	http://www.zedge.net/themes/3414/nokia-5800-navigation-edition-themes/	111 x 51 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3413/nokia/nokia-5230/	http://www.zedge.net/wallpapers/3413/nokia-5230-wallpapers/	http://www.zedge.net/themes/3413/nokia-5230-themes/	111 x 51 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3412/nokia/nokia-1662/	http://www.zedge.net/wallpapers/3412/nokia-1662-wallpapers/	http://www.zedge.net/ringtones/3412/nokia-1662-ringtones/	108 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3352/nokia/nokia-6760-slide/	http://www.zedge.net/wallpapers/3352/nokia-6760-slide-wallpapers/	http://www.zedge.net/themes/3352/nokia-6760-slide-themes/	97 x 57 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3330/nokia/nokia-6790-surge/	http://www.zedge.net/wallpapers/3330/nokia-6790-surge-wallpapers/	http://www.zedge.net/themes/3330/nokia-6790-surge-themes/	97 x 57 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3321/nokia/nokia-3720-classic/	http://www.zedge.net/wallpapers/3321/nokia-3720-classic-wallpapers/	http://www.zedge.net/themes/3321/nokia-3720-classic-themes/	115 x 47 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3240/nokia/nokia-e72/	http://www.zedge.net/wallpapers/3240/nokia-e72-wallpapers/	http://www.zedge.net/themes/3240/nokia-e72-themes/	114 x 58 x 10 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3239/nokia/nokia-5530-xpressmusic/	http://www.zedge.net/wallpapers/3239/nokia-5530-xpressmusic-wallpapers/	http://www.zedge.net/themes/3239/nokia-5530-xpressmusic-themes/	104 x 49 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3238/nokia/nokia-3710-fold/	http://www.zedge.net/wallpapers/3238/nokia-3710-fold-wallpapers/	http://www.zedge.net/themes/3238/nokia-3710-fold-themes/	89 x 47 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3167/nokia/nokia-snapper/	http://www.zedge.net/wallpapers/3167/nokia-snapper-wallpapers/	http://www.zedge.net/ringtones/3167/nokia-snapper-ringtones/	93 x 47 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3166/nokia/nokia-tresher/	http://www.zedge.net/wallpapers/3166/nokia-tresher-wallpapers/	http://www.zedge.net/ringtones/3166/nokia-tresher-ringtones/	100 x 48 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3165/nokia/nokia-mako/	http://www.zedge.net/wallpapers/3165/nokia-mako-wallpapers/	http://www.zedge.net/ringtones/3165/nokia-mako-ringtones/	96 x 54 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3137/nokia/nokia-6730-classic/	http://www.zedge.net/wallpapers/3137/nokia-6730-classic-wallpapers/	http://www.zedge.net/themes/3137/nokia-6730-classic-themes/	112 x 46 x 12 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3131/nokia/nokia-7020/	http://www.zedge.net/wallpapers/3131/nokia-7020-wallpapers/	http://www.zedge.net/themes/3131/nokia-7020-themes/	91 x 46 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3130/nokia/nokia-6600i-slide/	http://www.zedge.net/wallpapers/3130/nokia-6600i-slide-wallpapers/	http://www.zedge.net/themes/3130/nokia-6600i-slide-themes/	93 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3129/nokia/nokia-2730-classic/	http://www.zedge.net/wallpapers/3129/nokia-2730-classic-wallpapers/	http://www.zedge.net/themes/3129/nokia-2730-classic-themes/	109 x 46 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3128/nokia/nokia-2720-fold/	http://www.zedge.net/wallpapers/3128/nokia-2720-fold-wallpapers/	http://www.zedge.net/themes/3128/nokia-2720-fold-themes/	93 x 46 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3117/nokia/nokia-e52/	http://www.zedge.net/wallpapers/3117/nokia-e52-wallpapers/	http://www.zedge.net/themes/3117/nokia-e52-themes/	116 x 49 x 9 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3100/nokia/nokia-6216-classic/	http://www.zedge.net/wallpapers/3100/nokia-6216-classic-wallpapers/	http://www.zedge.net/themes/3100/nokia-6216-classic-themes/	114 x 41 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-3029/nokia/nokia-7205-intrigue/	http://www.zedge.net/wallpapers/3029/nokia-7205-intrigue-wallpapers/	http://www.zedge.net/ringtones/3029/nokia-7205-intrigue-ringtones/	90 x 47 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2993/nokia/nokia-5730-xpressmusic/	http://www.zedge.net/wallpapers/2993/nokia-5730-xpressmusic-wallpapers/	http://www.zedge.net/themes/2993/nokia-5730-xpressmusic-themes/	112 x 51 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2992/nokia/nokia-5330-xpressmusic/	http://www.zedge.net/wallpapers/2992/nokia-5330-xpressmusic-wallpapers/	http://www.zedge.net/themes/2992/nokia-5330-xpressmusic-themes/	101 x 48 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2991/nokia/nokia-5030-xpressradio/	http://www.zedge.net/wallpapers/2991/nokia-5030-xpressradio-wallpapers/	http://www.zedge.net/ringtones/2991/nokia-5030-xpressradio-ringtones/	108 x 45 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2906/nokia/nokia-n86-8mp/	http://www.zedge.net/wallpapers/2906/nokia-n86-8mp-wallpapers/	http://www.zedge.net/themes/2906/nokia-n86-8mp-themes/	103 x 51 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2858/nokia/nokia-e75/	http://www.zedge.net/wallpapers/2858/nokia-e75-wallpapers/	http://www.zedge.net/themes/2858/nokia-e75-themes/	111 x 50 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2857/nokia/nokia-e55/	http://www.zedge.net/wallpapers/2857/nokia-e55-wallpapers/	http://www.zedge.net/themes/2857/nokia-e55-themes/	116 x 49 x 9 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2856/nokia/nokia-6720-classic/	http://www.zedge.net/wallpapers/2856/nokia-6720-classic-wallpapers/	http://www.zedge.net/themes/2856/nokia-6720-classic-themes/	110 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2855/nokia/nokia-6710-navigator/	http://www.zedge.net/wallpapers/2855/nokia-6710-navigator-wallpapers/	http://www.zedge.net/themes/2855/nokia-6710-navigator-themes/	104 x 50 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2838/nokia/nokia-5630-xpressmusic/	http://www.zedge.net/wallpapers/2838/nokia-5630-xpressmusic-wallpapers/	http://www.zedge.net/themes/2838/nokia-5630-xpressmusic-themes/	112 x 46 x 12 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2821/nokia/nokia-6700-classic/	http://www.zedge.net/wallpapers/2821/nokia-6700-classic-wallpapers/	http://www.zedge.net/themes/2821/nokia-6700-classic-themes/	109 x 45 x 11 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2820/nokia/nokia-6303-classic/	http://www.zedge.net/wallpapers/2820/nokia-6303-classic-wallpapers/	http://www.zedge.net/themes/2820/nokia-6303-classic-themes/	108 x 46 x 11 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2819/nokia/nokia-2700-classic/	http://www.zedge.net/wallpapers/2819/nokia-2700-classic-wallpapers/	http://www.zedge.net/themes/2819/nokia-2700-classic-themes/	109 x 46 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2795/nokia/nokia-e71x/	http://www.zedge.net/wallpapers/2795/nokia-e71x-wallpapers/	http://www.zedge.net/themes/2795/nokia-e71x-themes/	114 x 57 x 10 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2790/nokia/nokia-1006/	http://www.zedge.net/wallpapers/2790/nokia-1006-wallpapers/	http://www.zedge.net/ringtones/2790/nokia-1006-ringtones/	108 x 44 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2763/nokia/nokia-6208c/	http://www.zedge.net/wallpapers/2763/nokia-6208c-wallpapers/	http://www.zedge.net/themes/2763/nokia-6208c-themes/	109 x 49 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2738/nokia/nokia-8800-gold-arte/	http://www.zedge.net/wallpapers/2738/nokia-8800-gold-arte-wallpapers/	http://www.zedge.net/themes/2738/nokia-8800-gold-arte-themes/	109 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2721/nokia/nokia-2605-mirage/	http://www.zedge.net/wallpapers/2721/nokia-2605-mirage-wallpapers/	http://www.zedge.net/ringtones/2721/nokia-2605-mirage-ringtones/	82 x 42 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2710/nokia/nokia-n97/	http://www.zedge.net/wallpapers/2710/nokia-n97-wallpapers/	http://www.zedge.net/themes/2710/nokia-n97-themes/	117 x 55 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2678/nokia/nokia-6260-slide/	http://www.zedge.net/wallpapers/2678/nokia-6260-slide-wallpapers/	http://www.zedge.net/themes/2678/nokia-6260-slide-themes/	99 x 46 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2640/nokia/nokia-e63/	http://www.zedge.net/wallpapers/2640/nokia-e63-wallpapers/	http://www.zedge.net/themes/2640/nokia-e63-themes/	113 x 59 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2610/nokia/nokia-7100-supernova/	http://www.zedge.net/wallpapers/2610/nokia-7100-supernova-wallpapers/	http://www.zedge.net/themes/2610/nokia-7100-supernova-themes/	98 x 48 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2609/nokia/nokia-5130-xpressmusic/	http://www.zedge.net/wallpapers/2609/nokia-5130-xpressmusic-wallpapers/	http://www.zedge.net/themes/2609/nokia-5130-xpressmusic-themes/	107 x 46 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2608/nokia/nokia-2330-classic/	http://www.zedge.net/wallpapers/2608/nokia-2330-classic-wallpapers/	http://www.zedge.net/themes/2608/nokia-2330-classic-themes/	107 x 46 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2607/nokia/nokia-2323-classic/	http://www.zedge.net/wallpapers/2607/nokia-2323-classic-wallpapers/	http://www.zedge.net/themes/2607/nokia-2323-classic-themes/	107 x 46 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2606/nokia/nokia-1661/	http://www.zedge.net/wallpapers/2606/nokia-1661-wallpapers/	http://www.zedge.net/ringtones/2606/nokia-1661-ringtones/	108 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2605/nokia/nokia-1202/	http://www.zedge.net/wallpapers/2605/nokia-1202-wallpapers/	http://www.zedge.net/ringtones/2605/nokia-1202-ringtones/	105 x 45 x 13 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2594/nokia/nokia-6275i/	http://www.zedge.net/wallpapers/2594/nokia-6275i-wallpapers/	http://www.zedge.net/themes/2594/nokia-6275i-themes/	109 x 43 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2593/nokia/nokia-6275/	http://www.zedge.net/wallpapers/2593/nokia-6275-wallpapers/	http://www.zedge.net/themes/2593/nokia-6275-themes/	109 x 43 x 17 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2364/nokia/nokia-6120c/	http://www.zedge.net/wallpapers/2364/nokia-6120c-wallpapers/	http://www.zedge.net/themes/2364/nokia-6120c-themes/	105 x 46 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2340/nokia/nokia-5800-xpressmusic/	http://www.zedge.net/wallpapers/2340/nokia-5800-xpressmusic-wallpapers/	http://www.zedge.net/themes/2340/nokia-5800-xpressmusic-themes/	111 x 51 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2319/nokia/nokia-3606/	http://www.zedge.net/wallpapers/2319/nokia-3606-wallpapers/	http://www.zedge.net/ringtones/2319/nokia-3606-ringtones/	89 x 48 x 15 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2318/nokia/nokia-1606/	http://www.zedge.net/wallpapers/2318/nokia-1606-wallpapers/	http://www.zedge.net/ringtones/2318/nokia-1606-ringtones/	84 x 44 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2206/nokia/nokia-8800-carbon-arte/	http://www.zedge.net/wallpapers/2206/nokia-8800-carbon-arte-wallpapers/	http://www.zedge.net/themes/2206/nokia-8800-carbon-arte-themes/	109 x 45 x 14 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2205/nokia/nokia-7510-supernova/	http://www.zedge.net/wallpapers/2205/nokia-7510-supernova-wallpapers/	http://www.zedge.net/themes/2205/nokia-7510-supernova-themes/	92 x 46 x 16 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2204/nokia/nokia-7210-supernova/	http://www.zedge.net/wallpapers/2204/nokia-7210-supernova-wallpapers/	http://www.zedge.net/themes/2204/nokia-7210-supernova-themes/	106 x 45 x 10 mm
Nokia	http://www.zedge.net/phone-index/2/nokia/	http://www.zedge.net/phone-index/2-2158/nokia/nokia-3610-fold/	http://www.zedge.net/wallpapers/2158/nokia-3610-fold-wallpapers/	http://www.zedge.net/themes/2158/nokia-3610-fold-themes/	99 x 44 x 19 mm
